client_number,tickets_25_26,tickets_24_25,tickets_23_24,tickets_22_23,tickets_21_22,tickets_19_20,tickets_18_19,tickets_17_18,tickets_16_17,tickets_15_16,tickets_14_15
13382,0,0,0,0,0,0,0,0,0,0,1
13386,0,0,0,0,0,0,0,0,0,0,1
13387,0,0,0,0,0,0,0,0,0,0,1
13388,0,0,0,0,0,0,0,0,0,0,1
13389,0,0,0,0,0,0,0,0,0,0,1
13390,0,0,0,0,0,0,0,0,0,0,1
13391,0,0,0,0,0,0,0,0,0,0,1
13393,0,0,0,0,0,0,0,0,0,0,1
13394,0,0,0,0,0,0,0,0,0,0,1
13395,0,0,0,0,0,0,0,0,0,0,1
13396,0,0,0,0,0,0,0,0,0,0,1
13398,0,0,0,0,0,0,0,0,0,0,1
13400,0,0,0,0,0,0,0,0,0,0,1
13404,0,0,0,0,0,0,0,0,0,0,1
13405,0,0,0,0,0,0,0,0,0,0,1
13406,0,0,0,0,0,0,0,0,0,0,1
13409,0,0,0,0,0,0,0,0,0,0,1
13411,0,0,0,0,0,0,0,0,0,0,1
13412,0,0,0,0,0,0,0,0,0,0,1
13417,0,0,0,0,0,0,0,0,0,0,1
13418,0,0,0,0,0,0,0,0,0,0,1
13419,0,0,0,0,0,0,0,0,0,0,1
13420,0,0,0,0,0,0,0,0,0,0,1
13426,0,0,0,0,0,0,0,0,0,0,1
13427,0,0,0,0,0,0,0,0,0,0,1
13428,0,0,0,0,0,0,0,0,0,0,1
13429,0,0,0,0,0,0,0,0,0,0,1
13430,0,0,0,0,0,0,0,0,0,0,1
13447,0,0,0,0,0,0,0,0,0,0,1
13454,0,0,0,0,0,0,0,0,0,0,1
13463,0,0,0,0,0,0,0,0,0,0,1
13464,0,0,0,0,0,0,0,0,0,0,1
13465,0,0,0,0,0,0,0,0,0,0,1
13466,0,0,0,0,0,0,0,0,0,0,1
13472,0,0,0,0,0,0,0,0,0,0,1
13473,0,0,0,0,0,0,0,0,0,0,1
13474,0,0,0,0,0,0,0,0,0,0,1
13475,0,0,0,0,0,0,0,0,0,0,1
13476,0,0,0,0,0,0,0,0,0,0,1
13477,0,0,0,0,0,0,0,0,0,0,1
13479,0,0,0,0,0,0,0,0,0,0,1
13480,0,0,0,0,0,0,0,0,0,0,1
13481,0,0,0,0,0,0,0,0,0,0,1
13482,0,0,0,0,0,0,0,0,0,0,1
13483,0,0,0,0,0,0,0,0,0,0,1
13484,0,0,0,0,0,0,0,0,0,0,1
13485,0,0,0,0,0,0,0,0,0,0,1
13486,0,0,0,0,0,0,0,0,0,0,1
13487,0,0,0,0,0,0,0,0,0,0,1
13492,0,0,0,0,0,0,0,0,0,0,1
13493,0,0,0,0,0,0,0,0,0,0,1
13494,0,0,0,0,0,0,0,0,0,0,1
13496,0,0,0,0,0,0,0,0,0,0,1
13497,0,0,0,0,0,0,0,0,0,0,1
13498,0,0,0,0,0,0,0,0,0,0,1
13499,0,0,0,0,0,0,0,0,0,0,1
13502,0,0,0,0,0,0,0,0,0,0,1
13504,0,0,0,0,0,0,0,0,0,0,1
13505,0,0,0,0,0,0,0,0,0,0,1
13506,0,0,0,0,0,0,0,0,0,0,1
13507,0,0,0,0,0,0,0,0,0,0,1
13508,0,0,0,0,0,0,0,0,0,0,1
13509,0,0,0,0,0,0,0,0,0,0,1
13510,0,0,0,0,0,0,0,0,0,0,1
13511,0,0,0,0,0,0,0,0,0,0,1
13512,0,0,0,0,0,0,0,0,0,0,1
13513,0,0,0,0,0,0,0,0,0,0,1
13517,0,0,0,0,0,0,0,0,0,0,1
13521,0,0,0,0,0,0,0,0,0,0,1
13523,0,0,0,0,0,0,0,0,0,0,1
13524,0,0,0,0,0,0,0,0,0,0,1
13525,0,0,0,0,0,0,0,0,0,0,1
13530,0,0,0,0,0,0,0,0,0,0,1
13531,0,0,0,0,0,0,0,0,0,0,1
13533,0,0,0,0,0,0,0,0,0,0,1
13535,0,0,0,0,0,0,0,0,0,0,1
13537,0,0,0,0,0,0,0,0,0,0,1
13539,0,0,0,0,0,0,0,0,0,0,1
13540,0,0,0,0,0,0,0,0,0,0,1
13544,0,0,0,0,0,0,0,0,0,0,1
13547,0,0,0,0,0,0,0,0,0,0,1
13554,0,0,0,0,0,0,0,0,0,0,1
13557,0,0,0,0,0,0,0,0,0,0,1
13559,0,0,0,0,0,0,0,0,0,0,1
13560,0,0,0,0,0,0,0,0,0,0,1
13561,0,0,0,0,0,0,0,0,0,0,1
13569,0,0,0,0,0,0,0,0,0,0,1
13570,0,0,0,0,0,0,0,0,0,0,1
13574,0,0,0,0,0,0,0,0,0,0,1
13590,0,0,0,0,0,0,0,0,0,0,1
13595,0,0,0,0,0,0,0,0,0,0,1
13600,0,0,0,0,0,0,0,0,0,0,1
13601,0,0,0,0,0,0,0,0,0,0,1
13602,0,0,0,0,0,0,0,0,0,0,1
13613,0,0,0,0,0,0,0,0,0,0,1
13619,0,0,0,0,0,0,0,0,0,0,1
13622,0,0,0,0,0,0,0,0,0,0,1
13623,0,0,0,0,0,0,0,0,0,0,1
13625,0,0,0,0,0,0,0,0,0,0,1
13629,0,0,0,0,0,0,0,0,0,0,1
13630,0,0,0,0,0,0,0,0,0,0,1
13635,0,0,0,0,0,0,0,0,0,0,1
13639,0,0,0,0,0,0,0,0,0,0,1
13648,0,0,0,0,0,0,0,0,0,0,1
13659,0,0,0,0,0,0,0,0,0,0,1
13665,0,0,0,0,0,0,0,0,0,0,1
13667,0,0,0,0,0,0,0,0,0,0,1
13669,0,0,0,0,0,0,0,0,0,0,1
13671,0,0,0,0,0,0,0,0,0,0,1
13672,0,0,0,0,0,0,0,0,0,0,1
13674,0,0,0,0,0,0,0,0,0,0,1
13677,0,0,0,0,0,0,0,0,0,0,1
13684,0,0,0,0,0,0,0,0,0,0,1
13692,0,0,0,0,0,0,0,0,0,0,1
13704,0,0,0,0,0,0,0,0,0,0,1
13705,0,0,0,0,0,0,0,0,0,0,1
13719,0,0,0,0,0,0,0,0,0,0,1
13725,0,0,0,0,0,0,0,0,0,0,1
13734,0,0,0,0,0,0,0,0,0,0,1
13735,0,0,0,0,0,0,0,0,0,0,1
13736,0,0,0,0,0,0,0,0,0,0,1
13737,0,0,0,0,0,0,0,0,0,0,1
13738,0,0,0,0,0,0,0,0,0,0,1
13739,0,0,0,0,0,0,0,0,0,0,1
13740,0,0,0,0,0,0,0,0,0,0,1
13741,0,0,0,0,0,0,0,0,0,0,1
13742,0,0,0,0,0,0,0,0,0,0,1
13743,0,0,0,0,0,0,0,0,0,0,1
13749,0,0,0,0,0,0,0,0,0,0,1
13756,0,0,0,0,0,0,0,0,0,0,1
13764,0,0,0,0,0,0,0,0,0,0,1
13767,0,0,0,0,0,0,0,0,0,0,1
13768,0,0,0,0,0,0,0,0,0,0,1
13773,0,0,0,0,0,0,0,0,0,0,1
13778,0,0,0,0,0,0,0,0,0,0,1
13780,0,0,0,0,0,0,0,0,0,0,1
13790,0,0,0,0,0,0,0,0,0,0,1
13791,0,0,0,0,0,0,0,0,0,0,1
13794,0,0,0,0,0,0,0,0,0,0,1
13801,0,0,0,0,0,0,0,0,0,0,1
13810,0,0,0,0,0,0,0,0,0,0,1
13814,0,0,0,0,0,0,0,0,0,0,1
13815,0,0,0,0,0,0,0,0,0,0,1
13816,0,0,0,0,0,0,0,0,0,0,1
13820,1,1,0,0,0,0,0,0,0,0,1
13823,0,0,0,0,0,0,0,0,0,0,1
13840,0,0,0,0,0,0,0,0,0,0,1
13847,0,0,0,0,0,0,0,0,0,0,1
13851,0,0,0,0,0,0,0,0,0,0,1
13852,0,0,0,0,0,0,0,0,0,0,1
13853,0,0,0,0,0,0,0,0,0,0,1
13854,0,0,0,0,0,0,0,0,0,0,1
13855,0,0,0,0,0,0,0,0,0,0,1
13856,0,0,0,0,0,0,0,0,0,0,1
13857,0,0,0,0,0,0,0,0,0,0,1
13858,0,0,0,0,0,0,0,0,0,0,1
13865,0,0,0,0,0,0,0,0,0,0,1
13866,0,0,0,0,0,0,0,0,0,0,1
13867,0,0,0,0,0,0,0,0,0,0,1
13882,0,0,0,0,0,0,0,0,0,0,1
13885,0,0,0,0,0,0,0,0,0,0,1
13888,0,0,0,0,0,0,0,0,0,0,1
13913,0,0,0,0,0,0,0,0,0,0,1
13916,0,0,0,0,0,0,0,0,0,0,1
13922,0,0,0,0,0,0,0,0,0,0,1
13923,0,0,0,0,0,0,0,0,0,0,1
13924,0,0,0,0,0,0,0,0,0,0,1
13929,0,0,0,0,0,0,0,0,0,0,1
13940,0,0,0,0,0,0,0,0,0,0,1
13943,0,0,0,0,0,0,0,0,0,0,1
13944,0,0,0,0,0,0,0,0,0,0,1
13945,0,0,0,0,0,0,0,0,0,0,1
13946,0,0,0,0,0,0,0,0,0,0,1
13950,0,0,0,0,0,0,0,0,0,0,1
13954,0,0,0,0,0,0,0,0,0,0,1
13955,0,0,0,0,0,0,0,0,0,0,1
13957,0,0,0,0,0,0,0,0,0,0,1
13961,0,0,0,0,0,0,0,0,0,0,1
13963,0,0,0,0,0,0,0,0,0,0,1
13964,0,0,0,0,0,0,0,0,0,0,1
13965,0,0,0,0,0,0,0,0,0,0,1
13966,0,0,0,0,0,0,0,0,0,0,1
13968,0,0,0,0,0,0,0,0,0,0,1
13969,0,0,0,0,0,0,0,0,0,0,1
13972,0,0,0,0,0,0,0,0,0,0,1
13975,0,0,0,0,0,0,0,0,0,0,1
13976,0,0,0,0,0,0,0,0,0,0,1
13978,0,0,0,0,0,0,0,0,0,0,1
13979,0,0,0,0,0,0,0,0,0,0,1
13982,0,0,0,0,0,0,0,0,0,0,1
13983,0,0,0,0,0,0,0,0,0,0,1
13984,0,0,0,0,0,0,0,0,0,0,1
13992,0,0,0,0,0,0,0,0,0,0,1
13997,0,0,0,0,0,0,0,0,0,0,1
14006,0,0,0,0,0,0,0,0,0,0,1
14012,0,0,0,0,0,0,0,0,0,0,1
14013,0,0,0,0,0,0,0,0,0,0,1
14021,0,0,0,0,0,0,0,0,0,0,1
14022,0,0,0,0,0,0,0,0,0,0,1
14023,0,0,0,0,0,0,0,0,0,0,1
14024,0,0,0,0,0,0,0,0,0,0,1
14030,0,0,0,0,0,0,0,0,0,0,1
14042,0,0,0,0,0,0,0,0,0,0,1
14043,0,0,0,0,0,0,0,0,0,0,1
14049,0,0,0,0,0,0,0,0,0,0,1
14051,0,0,0,0,0,0,0,0,0,0,1
14053,0,0,0,0,0,0,0,0,0,0,1
14054,0,0,0,0,0,0,0,0,0,0,1
14055,0,0,0,0,0,0,0,0,0,0,1
14056,0,0,0,0,0,0,0,0,0,0,1
14062,0,0,0,0,0,0,0,0,0,0,1
14086,0,0,0,0,0,0,0,0,0,0,1
14087,0,0,0,0,0,0,0,0,0,0,1
14088,0,0,0,0,0,0,0,0,0,0,1
14089,0,0,0,0,0,0,0,0,0,0,1
14102,0,0,0,0,0,0,0,0,0,0,1
14103,0,0,0,0,0,0,0,0,0,0,1
14106,0,0,0,0,0,0,0,0,0,0,1
14113,0,0,0,0,0,0,0,0,0,0,1
14114,0,0,0,0,0,0,0,0,0,0,1
14115,0,0,0,0,0,0,0,0,0,0,1
14116,0,0,0,0,0,0,0,0,0,0,1
14118,0,0,0,0,0,0,0,0,0,0,1
14120,0,0,0,0,0,0,0,0,0,0,1
14122,0,0,0,0,0,0,0,0,0,0,1
14123,0,0,0,0,0,0,0,0,0,0,1
14126,0,0,0,0,0,0,0,0,0,0,1
14131,0,0,0,0,0,0,0,0,0,0,1
14135,0,0,0,0,0,0,0,0,0,0,1
14136,0,0,0,0,0,0,0,0,0,0,1
14151,0,0,0,0,0,0,0,0,0,0,1
14152,0,0,0,0,0,0,0,0,0,0,1
14153,0,0,0,0,0,0,0,0,0,0,1
14162,0,0,0,0,0,0,0,0,0,0,1
14167,0,0,0,0,0,0,0,0,0,0,1
14181,0,0,0,0,0,0,0,0,0,0,1
14183,0,0,0,0,0,0,0,0,0,0,1
14185,0,0,0,0,0,0,0,0,0,0,1
14189,0,0,0,0,0,0,0,0,0,0,1
14194,0,0,0,0,0,0,0,0,0,0,1
14195,0,0,0,0,0,0,0,0,0,0,1
14196,0,0,0,0,0,0,0,0,0,0,1
14204,0,0,0,0,0,0,0,0,0,0,1
14211,0,0,0,0,0,0,0,0,0,0,1
14212,0,0,0,0,0,0,0,0,0,0,1
14220,0,0,0,0,0,0,0,0,0,0,1
14221,0,0,0,0,0,0,0,0,0,0,1
14222,0,0,0,0,0,0,0,0,0,0,1
14226,0,0,0,0,0,0,0,0,0,0,1
14229,0,0,0,0,0,0,0,0,0,0,1
14230,0,0,0,0,0,0,0,0,0,0,1
14231,0,0,0,0,0,0,0,0,0,0,1
14232,0,0,0,0,0,0,0,0,0,0,1
14236,0,0,0,0,0,0,0,0,0,0,1
14237,0,0,0,0,0,0,0,0,0,0,1
14239,0,0,0,0,0,0,0,0,0,0,1
14240,0,0,0,0,0,0,0,0,0,0,1
14241,0,0,0,0,0,0,0,0,0,0,1
14247,0,0,0,0,0,0,0,0,0,0,1
14248,0,0,0,0,0,0,0,0,0,0,1
14249,0,0,0,0,0,0,0,0,0,0,1
14251,0,0,0,0,0,0,0,0,0,0,1
14252,0,0,0,0,0,0,0,0,0,0,1
14260,0,0,0,0,0,0,0,0,0,0,1
14262,0,0,0,0,0,0,0,0,0,0,1
14266,0,0,0,0,0,0,0,0,0,0,1
14273,0,0,0,0,0,0,0,0,0,0,1
14279,0,0,0,0,0,0,0,0,0,0,1
14280,0,0,0,0,0,0,0,0,0,0,1
14282,0,0,0,0,0,0,0,0,0,0,1
14283,0,0,0,0,0,0,0,0,0,0,1
14284,0,0,0,0,0,0,0,0,0,0,1
14285,0,0,0,0,0,0,0,0,0,0,1
14289,0,0,0,0,0,0,0,0,0,0,1
14290,0,0,0,0,0,0,0,0,0,0,1
14298,0,0,0,0,0,0,0,0,0,0,1
14303,0,0,0,0,0,0,0,0,0,0,1
14304,0,0,0,0,0,0,0,0,0,0,1
14313,0,0,0,0,0,0,0,0,0,0,1
14316,0,0,0,0,0,0,0,0,0,0,1
14319,0,0,0,0,0,0,0,0,0,0,1
14320,0,0,0,0,0,0,0,0,0,0,1
14321,0,0,0,0,0,0,0,0,0,0,1
14330,0,0,0,0,0,0,0,0,0,0,1
14331,0,0,0,0,0,0,0,0,0,0,1
14332,0,0,0,0,0,0,0,0,0,0,1
14333,0,0,0,0,0,0,0,0,0,0,1
14341,0,0,0,0,0,0,0,0,0,0,1
14342,0,0,0,0,0,0,0,0,0,0,1
14344,0,0,0,0,0,0,0,0,0,0,1
14347,0,0,0,0,0,0,0,0,0,0,1
14350,0,0,0,0,0,0,0,0,0,0,1
14351,0,0,0,0,0,0,0,0,0,0,1
14352,0,0,0,0,0,0,0,0,0,0,1
14353,0,0,0,0,0,0,0,0,0,0,1
14357,0,0,0,0,0,0,0,0,0,0,1
14359,0,0,0,0,0,0,0,0,0,0,1
14360,0,0,0,0,0,0,0,0,0,0,1
14361,0,0,0,0,0,0,0,0,0,0,1
14370,0,0,0,0,0,0,0,0,0,0,1
14371,0,0,0,0,0,0,0,0,0,0,1
14375,0,0,0,0,0,0,0,0,0,0,1
14380,0,0,0,0,0,0,0,0,0,0,1
14381,0,0,0,0,0,0,0,0,0,0,1
14384,0,0,0,0,0,0,0,0,0,0,1
14388,0,0,0,0,0,0,0,0,0,0,1
14391,0,0,0,0,0,0,0,0,0,0,1
14393,0,0,0,0,0,0,0,0,0,0,1
14394,0,0,0,0,0,0,0,0,0,0,1
14395,0,0,0,0,0,0,0,0,0,0,1
14396,0,0,0,0,0,0,0,0,0,0,1
14400,0,0,0,0,0,0,0,0,0,0,1
14401,0,0,0,0,0,0,0,0,0,0,1
14402,0,0,0,0,0,0,0,0,0,0,1
14403,0,0,0,0,0,0,0,0,0,0,1
14406,0,0,0,0,0,0,0,0,0,0,1
14415,0,0,0,0,0,0,0,0,0,0,1
14423,0,0,0,0,0,0,0,0,0,0,1
14432,0,0,0,0,0,0,0,0,0,0,1
14433,0,0,0,0,0,0,0,0,0,0,1
14434,0,0,0,0,0,0,0,0,0,0,1
14447,0,0,0,0,0,0,0,0,0,0,1
14453,0,0,0,0,0,0,0,0,0,0,1
14460,0,0,0,0,0,0,0,0,0,0,1
14462,0,0,0,0,0,0,0,0,0,0,1
14463,0,0,0,0,0,0,0,0,0,0,1
14464,0,0,0,0,0,0,0,0,0,0,1
14465,0,0,0,0,0,0,0,0,0,0,1
14466,0,0,0,0,0,0,0,0,0,0,1
14473,0,0,0,0,0,0,0,0,0,0,1
14487,0,0,0,0,0,0,0,0,0,0,1
14488,1,1,0,0,0,0,0,0,0,0,1
14489,0,0,0,0,0,0,0,0,0,0,1
14495,0,0,0,0,0,0,0,0,0,0,1
14497,0,0,0,0,0,0,0,0,0,0,1
14498,0,0,0,0,0,0,0,0,0,0,1
14513,0,0,0,0,0,0,0,0,0,0,1
14514,0,0,0,0,0,0,0,0,0,0,1
14522,0,0,0,0,0,0,0,0,0,0,1
14529,0,0,0,0,0,0,0,0,0,0,1
14530,0,0,0,0,0,0,0,0,0,0,1
14533,0,0,0,0,0,0,0,0,0,0,1
14537,0,0,0,0,0,0,0,0,0,0,1
14541,0,0,0,0,0,0,0,0,0,0,1
14547,0,0,0,0,0,0,0,0,0,0,1
14550,0,0,0,0,0,0,0,0,0,0,1
14551,0,0,0,0,0,0,0,0,0,0,1
14553,0,0,0,0,0,0,0,0,0,0,1
14555,0,0,0,0,0,0,0,0,0,0,1
14558,0,0,0,0,0,0,0,0,0,0,1
14559,0,0,0,0,0,0,0,0,0,0,1
14560,0,0,0,0,0,0,0,0,0,0,1
14561,0,0,0,0,0,0,0,0,0,0,1
14562,0,0,0,0,0,0,0,0,0,0,1
14566,0,0,0,0,0,0,0,0,0,0,1
14573,0,0,0,0,0,0,0,0,0,0,1
14574,0,0,0,0,0,0,0,0,0,0,1
14575,0,0,0,0,0,0,0,0,0,0,1
14576,0,0,0,0,0,0,0,0,0,0,1
14577,0,0,0,0,0,0,0,0,0,0,1
14581,0,0,0,0,0,0,0,0,0,0,1
14582,0,0,0,0,0,0,0,0,0,0,1
14586,0,0,0,0,0,0,0,0,0,0,1
14587,0,0,0,0,0,0,0,0,0,0,1
14590,0,0,0,0,0,0,0,0,0,0,1
14591,0,0,0,0,0,0,0,0,0,0,1
14592,0,0,0,0,0,0,0,0,0,0,1
14593,0,0,0,0,0,0,0,0,0,0,1
14604,0,0,0,0,0,0,0,0,0,0,1
14606,0,0,0,0,0,0,0,0,0,0,1
14609,0,0,0,0,0,0,0,0,0,0,1
14616,0,0,0,0,0,0,0,0,0,0,1
14620,0,0,0,0,0,0,0,0,0,0,1
14625,0,0,0,0,0,0,0,0,0,0,1
14627,0,0,0,0,0,0,0,0,0,0,1
14628,0,0,0,0,0,0,0,0,0,0,1
14630,0,0,0,0,0,0,0,0,0,0,1
14637,0,0,0,0,0,0,0,0,0,0,1
14638,0,0,0,0,0,0,0,0,0,0,1
14639,0,0,0,0,0,0,0,0,0,0,1
14640,0,0,0,0,0,0,0,0,0,0,1
14664,0,0,0,0,0,0,0,0,0,0,1
14665,0,0,0,0,0,0,0,0,0,0,1
14671,0,0,0,0,0,0,0,0,0,0,1
14677,0,0,0,0,0,0,0,0,0,0,1
14682,0,0,0,0,0,0,0,0,0,0,1
14686,0,0,0,0,0,0,0,0,0,0,1
14690,0,0,0,0,0,0,0,0,0,0,1
14695,0,0,0,0,0,0,0,0,0,0,1
14701,0,0,0,0,0,0,0,0,0,0,1
14702,0,0,0,0,0,0,0,0,0,0,1
14705,0,0,0,0,0,0,0,0,0,0,1
14708,0,0,0,0,0,0,0,0,0,0,1
14709,0,0,0,0,0,0,0,0,0,0,1
14710,0,0,0,0,0,0,0,0,0,0,1
14713,0,0,0,0,0,0,0,0,0,0,1
14715,0,0,0,0,0,0,0,0,0,0,1
14716,0,0,0,0,0,0,0,0,0,0,1
14722,0,0,0,0,0,0,0,0,0,0,1
14726,0,0,0,0,0,0,0,0,0,0,1
14727,0,0,0,0,0,0,0,0,0,0,1
14729,0,0,0,0,0,0,0,0,0,0,1
14731,0,0,0,0,0,0,0,0,0,0,1
14732,0,0,0,0,0,0,0,0,0,0,1
14733,0,0,0,0,0,0,0,0,0,0,1
14735,0,0,0,0,0,0,0,0,0,0,1
14736,0,0,0,0,0,0,0,0,0,0,1
14737,0,0,0,0,0,0,0,0,0,0,1
14740,0,0,0,0,0,0,0,0,0,0,1
14741,0,0,0,0,0,0,0,0,0,0,1
14742,0,0,0,0,0,0,0,0,0,0,1
14743,0,0,0,0,0,0,0,0,0,0,1
14744,0,0,0,0,0,0,0,0,0,0,1
14745,0,0,0,0,0,0,0,0,0,0,1
14746,0,0,0,0,0,0,0,0,0,0,1
14747,0,0,0,0,0,0,0,0,0,0,1
14749,0,0,0,0,0,0,0,0,0,0,1
14750,0,0,0,0,0,0,0,0,0,0,1
14754,0,0,0,0,0,0,0,0,0,0,1
14755,0,0,0,0,0,0,0,0,0,0,1
14759,0,0,0,0,0,0,0,0,0,0,1
14761,0,0,0,0,0,0,0,0,0,0,1
14763,0,0,0,0,0,0,0,0,0,0,1
14764,0,0,0,0,0,0,0,0,0,0,1
14766,0,0,0,0,0,0,0,0,0,0,1
14770,0,0,0,0,0,0,0,0,0,0,1
14771,0,0,0,0,0,0,0,0,0,0,1
14774,0,0,0,0,0,0,0,0,0,0,1
14775,0,0,0,0,0,0,0,0,0,0,1
14777,0,0,0,0,0,0,0,0,0,0,1
14778,0,0,0,0,0,0,0,0,0,0,1
14779,0,0,0,0,0,0,0,0,0,0,1
14787,0,0,0,0,0,0,0,0,0,0,1
14790,0,0,0,0,0,0,0,0,0,0,1
14791,0,0,0,0,0,0,0,0,0,0,1
14792,0,0,0,0,0,0,0,0,0,0,1
14840,0,1,0,0,0,0,0,0,0,0,1
14841,0,0,0,0,0,0,0,0,0,0,1
14852,0,0,0,0,0,0,0,0,0,0,1
14853,0,0,0,0,0,0,0,0,0,0,1
14855,0,0,0,0,0,0,0,0,0,0,1
14856,0,0,0,0,0,0,0,0,0,0,1
14857,0,0,0,0,0,0,0,0,0,0,1
14858,0,0,0,0,0,0,0,0,0,0,1
14859,0,0,0,0,0,0,0,0,0,0,1
14861,0,0,0,0,0,0,0,0,0,0,1
14863,0,0,0,0,0,0,0,0,0,0,1
14866,0,0,0,0,0,0,0,0,0,0,1
14873,0,0,0,0,0,0,0,0,0,0,1
14876,0,0,0,0,0,0,0,0,0,0,1
14877,0,0,0,0,0,0,0,0,0,0,1
14879,0,0,0,0,0,0,0,0,0,0,1
14880,0,0,0,0,0,0,0,0,0,0,1
14881,0,0,0,0,0,0,0,0,0,0,1
14882,0,0,0,0,0,0,0,0,0,0,1
14883,0,0,0,0,0,0,0,0,0,0,1
14886,0,0,0,0,0,0,0,0,0,0,1
14887,0,0,0,0,0,0,0,0,0,0,1
14889,0,0,0,0,0,0,0,0,0,0,1
14898,0,0,0,0,0,0,0,0,0,0,1
17156,0,0,0,0,0,0,0,0,0,0,1
30315,0,0,0,0,0,0,0,0,0,0,1
35951,0,0,0,0,0,0,0,0,0,0,1
38128,0,0,0,0,0,0,0,0,0,0,1
39315,0,0,0,0,0,0,0,0,0,0,1
47782,0,0,0,0,0,0,0,0,0,0,1
1373314,0,1,0,0,0,0,0,0,0,0,0
41088,0,1,0,0,0,0,0,0,0,0,0
1340685,1,1,0,0,0,0,0,0,0,0,0
1420313,1,1,0,0,0,0,0,0,0,0,0
1420297,0,1,0,0,0,0,0,0,0,0,0
1331180,1,1,0,0,0,0,0,0,0,0,0
1331181,1,1,0,0,0,0,0,0,0,0,0
1413452,0,1,0,0,0,0,0,0,0,0,0
1414816,0,1,0,0,0,0,0,0,0,0,0
1333095,0,1,0,0,0,0,0,0,0,0,0
1351747,1,1,0,0,0,0,0,0,0,0,0
1330521,0,1,0,0,0,0,0,0,0,0,0
1401108,0,1,0,0,0,0,0,0,0,0,0
1412427,0,1,0,0,0,0,0,0,0,0,0
44394,1,1,0,0,0,0,0,0,0,0,0
1410513,0,1,0,0,0,0,0,0,0,0,0
1349301,0,1,0,0,0,0,0,0,0,0,0
1387712,0,1,0,0,0,0,0,0,0,0,0
1367943,1,1,0,0,0,0,0,0,0,0,0
46201,1,1,0,0,0,0,0,0,0,0,0
1409852,0,1,0,0,0,0,0,0,0,0,0
1409855,0,1,0,0,0,0,0,0,0,0,0
1359298,0,1,0,0,0,0,0,0,0,0,0
1406344,0,1,0,0,0,0,0,0,0,0,0
45205,1,1,0,0,0,0,0,0,0,0,0
27299,1,1,0,0,0,0,0,0,0,0,0
41719,0,1,0,0,0,0,0,0,0,0,0
1392495,0,1,0,0,0,0,0,0,0,0,0
1409464,0,1,0,0,0,0,0,0,0,0,0
1390883,0,1,0,0,0,0,0,0,0,0,0
1358135,0,1,0,0,0,0,0,0,0,0,0
1387083,1,1,0,0,0,0,0,0,0,0,0
1387084,0,1,0,0,0,0,0,0,0,0,0
1409789,1,1,0,0,0,0,0,0,0,0,0
1333137,1,1,0,0,0,0,0,0,0,0,0
1340521,1,1,0,0,0,0,0,0,0,0,0
49504,0,1,0,0,0,0,0,0,0,0,0
1370913,0,1,0,0,0,0,0,0,0,0,0
35669,0,1,0,0,0,0,0,0,0,0,0
35810,0,1,0,0,0,0,0,0,0,0,0
1358334,0,1,0,0,0,0,0,0,0,0,0
1404096,0,1,0,0,0,0,0,0,0,0,0
42848,1,1,0,0,0,0,0,0,0,0,0
1409178,0,1,0,0,0,0,0,0,0,0,0
1348576,0,1,0,0,0,0,0,0,0,0,0
1401350,1,1,0,0,0,0,0,0,0,0,0
36797,1,1,0,0,0,0,0,0,0,0,0
44510,1,1,0,0,0,0,0,0,0,0,0
1356677,1,1,0,0,0,0,0,0,0,0,0
1356676,1,1,0,0,0,0,0,0,0,0,0
47939,0,1,0,0,0,0,0,0,0,0,0
35918,0,1,0,0,0,0,0,0,0,0,0
46729,0,1,0,0,0,0,0,0,0,0,0
1351800,1,1,0,0,0,0,0,0,0,0,0
1377942,0,1,0,0,0,0,0,0,0,0,0
1369759,1,1,0,0,0,0,0,0,0,0,0
48068,1,1,0,0,0,0,0,0,0,0,0
1375302,1,1,0,0,0,0,0,0,0,0,0
1331149,0,1,0,0,0,0,0,0,0,0,0
1331150,0,1,0,0,0,0,0,0,0,0,0
1409196,0,1,0,0,0,0,0,0,0,0,0
1409195,0,1,0,0,0,0,0,0,0,0,0
34472,0,1,0,0,0,0,0,0,0,0,0
1409189,0,1,0,0,0,0,0,0,0,0,0
1409181,0,1,0,0,0,0,0,0,0,0,0
35255,1,1,0,0,0,0,0,0,0,0,0
1355073,0,1,0,0,0,0,0,0,0,0,0
45035,0,1,0,0,0,0,0,0,0,0,0
47997,0,1,0,0,0,0,0,0,0,0,0
1390526,0,1,0,0,0,0,0,0,0,0,0
1390527,0,1,0,0,0,0,0,0,0,0,0
36655,0,1,0,0,0,0,0,0,0,0,0
1341446,0,1,0,0,0,0,0,0,0,0,0
37882,0,1,0,0,0,0,0,0,0,0,0
47731,0,1,0,0,0,0,0,0,0,0,0
1347715,0,1,0,0,0,0,0,0,0,0,0
1347681,0,1,0,0,0,0,0,0,0,0,0
1403154,0,1,0,0,0,0,0,0,0,0,0
1403873,1,1,0,0,0,0,0,0,0,0,0
1356675,1,1,0,0,0,0,0,0,0,0,0
1388562,0,1,0,0,0,0,0,0,0,0,0
36933,0,1,0,0,0,0,0,0,0,0,0
43262,0,1,0,0,0,0,0,0,0,0,0
1343228,1,1,0,0,0,0,0,0,0,0,0
1403187,0,1,0,0,0,0,0,0,0,0,0
1350887,1,1,0,0,0,0,0,0,0,0,0
41112,1,1,0,0,0,0,0,0,0,0,0
